Features	Feature IDs	Omnivore (mean)	Vegan (std)	Omnivore (std)	Vegan (mean)
k__Bacteria,p__Fusobacteria,c__Fusobacteriia,o__Fusobacteriales,f__Leptotrichiaceae,g__,s__	68838	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__,f__,g__,s__	336012	9.86045629559e-06	3.90955312405e-05	7.20552929358e-05	1.38022866281e-05
k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__Patulibacteraceae,g__,s__	178353	8.92497018308e-06	6.22844019943e-05	3.91020039954e-05	2.04518940454e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__,s__	196312	2.95756429849e-08	0.0	1.08062412688e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	186358	6.22495033613e-05	0.000117034624357	0.000152438974789	4.19439942002e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	310378	1.74718196584e-08	0.0	8.88833212628e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Intrasporangiaceae,g__,s__	176104	9.99341342201e-05	0.000380476601732	0.000282484007592	0.000212208588978
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Rhodoplanes,s__	275621	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Catenibacterium,s__	197708	3.76084067961e-05	0.000111215586139	9.23167338022e-05	5.3195384238e-05
k__Bacteria,p__Acidobacteria,c__iii1-8,o__DS-18,f__,g__,s__	353214	0.0	2.60243186727e-06	0.0	3.35972509385e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__fragi	4456605	3.59812135635e-05	9.20549524024e-05	8.38024003271e-05	4.50694490782e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herminiimonas,s__	535707	1.74331791473e-08	0.0	8.86867477503e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Kineosporiaceae,g__,s__	189708	4.49818178797e-05	9.81595181699e-05	0.000126426414152	4.73125061459e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4471130	0.0	2.60243186727e-06	0.0	3.35972509385e-07
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__	183296	0.000612123617556	0.0023049610856	0.0018160233518	0.00107843135829
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Paraprevotellaceae,g__Prevotella,s__	189749	1.5685896572e-08	0.0	7.97979037994e-07	0.0
k__Bacteria,p__Acidobacteria,c__Chloracidobacteria,o__RB41,f__,g__,s__	4330715	3.39979492471e-05	9.8851945261e-05	9.46930414032e-05	5.6029070716e-05
k__Bacteria,p__Tenericutes,c__Mollicutes,o__RF39,f__,g__,s__	4439606	1.54351629311e-08	0.0	7.85223618589e-07	0.0
k__Bacteria,p__Firmicutes,c__Erysipelotrichi,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Eubacterium,s__dolichum	2280825	2.5277616725e-05	9.56043851051e-05	9.69644649075e-05	3.55989375684e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Megasphaera,s__	305608	2.61781008799e-08	0.0	9.59867106855e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Cytophagaceae,g__,s__	177503	1.2966347467e-05	5.54584815425e-05	5.17105980432e-05	2.42145120277e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	359111	1.5623716414e-08	0.0	7.94815784789e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	352034	8.20453933362e-07	1.72888241767e-05	7.349974022e-06	4.32608582807e-06
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	327218	0.000154064654555	0.000292715761501	0.000326779174892	0.000184300394286
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__flavefaciens	4425650	1.54351629311e-08	0.0	7.85223618589e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4094259	9.30386130702e-05	0.000187546384877	0.000239244939435	0.000110922159077
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__	4308098	1.74119603835e-08	0.0	8.8578802829e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermabacteraceae,g__,s__	190220	8.5120427458e-06	6.94926650383e-05	4.04889217999e-05	2.31773759692e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	3544699	6.65264648479e-08	5.50520508677e-06	1.72650919101e-06	7.10718920617e-07
k__Bacteria,p__Bacteroidetes,c__Rhodothermi,o__Rhodothermales,f__Balneolaceae,g__KSA1,s__	174300	1.50167661641e-05	0.000105165803674	5.01773909526e-05	3.68671784903e-05
k__Bacteria,p__Cyanobacteria,c__4C0d-2,o__YS2,f__,g__,s__	272598	1.74119603835e-08	0.0	8.8578802829e-07	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Exiguobacteraceae,g__Exiguobacterium,s__	845544	2.74523938395e-05	7.7644139442e-05	6.70097360229e-05	4.1004621827e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Methylococcales,f__Methylococcaceae,g__,s__	180285	0.0111265396	0.0230808887983	0.021057573729	0.0154650429805
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__Propionivibrio,s__	319214	1.74355399805e-08	0.0	8.86987578728e-07	0.0
k__Bacteria,p__GN02,c__GN07,o__,f__,g__,s__	4437368	4.20216450566e-05	9.90505578258e-05	0.000132210459867	4.74621177393e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4343005	1.61942693048e-08	0.0	8.23841173601e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	392887	7.39967606865e-05	0.000193375863998	0.000149336878122	0.000103133235249
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Peptostreptococcaceae,g__,s__	581409	1.92119145204e-08	0.0	8.90437530625e-07	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__,s__	4355971	3.60677742524e-08	6.62301468374e-06	1.33669131761e-06	8.55027519061e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4484075	5.26278054301e-05	0.000111020350986	0.000127053663866	6.03012999678e-05
k__Bacteria,p__Acidobacteria,c__Acidobacteria-6,o__iii1-15,f__,g__,s__	4335746	1.74520837334e-08	0.0	8.87829198968e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Chromatiales,f__,g__,s__	187929	7.82177569947e-05	0.000139249727098	0.000199307266825	9.29169660262e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__gnavus	174497	5.96543011442e-06	3.68271130638e-05	2.6542299241e-05	9.36922000637e-06
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Anoxybacillus,s__kestanbolensis	91524	1.54351629311e-08	0.0	7.85223618589e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	1656940	1.74111754953e-08	0.0	8.85748099151e-07	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__	4357205	0.0002438172117	0.000252517353804	0.00182760841205	0.000228653881021
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Mogibacteriaceae,g__,s__	1110566	1.74876405663e-08	0.0	8.89638060015e-07	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Limnobacter,s__	3568710	3.94795919192e-08	0.0	1.17526856869e-06	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__MND1,f__,g__,s__	303153	1.74520837334e-08	0.0	8.87829198968e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,s__tetani	102407	0.00045838464883	0.000147817203293	0.0196487503098	6.19975157318e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__,s__	313387	1.74166711994e-08	0.0	8.86027678746e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__,s__	4343580	2.08398055601e-05	4.3623939369e-05	5.16106739223e-05	1.87454391848e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	4380813	8.33170510986e-09	2.44048009939e-06	4.23853746448e-07	3.15064626056e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	924547	0.00012750124254	0.000376173333301	0.000521345390427	0.00012182112753
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__ND137,s__	4416105	1.74520837334e-08	0.0	8.87829198968e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__OM60,g__,s__	3422630	6.34946629603e-05	0.000172308850862	0.000244575021202	9.4338767208e-05
k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Capnocytophaga,s__	345353	2.80310352514e-08	0.0	1.01952496379e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	1646171	1.45326780491e-08	2.44048009939e-06	7.39312056271e-07	3.15064626056e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__	524841	1.74166711994e-08	0.0	8.86027678746e-07	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__Labrys,s__	198420	1.9326252715e-05	8.51125451191e-05	6.51422908904e-05	3.98433838809e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__	2208658	1.61820569437e-08	0.0	8.23219901611e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	36892	0.000222966877097	0.00105275559317	0.00239782839506	0.000426656886412
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Agrobacterium,s__	1129680	1.74583943766e-08	0.0	8.88150236465e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,s__	69019	1.61266551371e-08	0.0	8.20401479335e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Blautia,s__producta	4414044	5.11680876778e-05	0.000128019244422	0.000135924211638	6.28665978397e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	341271	9.80154584688e-09	2.44048009939e-06	4.9862805673e-07	3.15064626056e-07
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	526524	2.25795727753e-08	0.0	9.25476162367e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__	315429	7.22464558927e-06	3.35234217968e-05	3.49743070811e-05	1.23122815028e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__mitochondria,g__,s__	4453609	0.0102853112704	0.00957650451358	0.0164070386967	0.00669369563936
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus,s__	1122364	1.58997661763e-08	0.0	7.51606910904e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	2647328	2.96396280673e-08	0.0	1.0832968042e-06	0.0
k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__,s__	3931537	0.00209262118459	0.00598355964263	0.011914694672	0.0030233409241
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Staphylococcaceae,g__Staphylococcus,s__lugdunensis	2272349	1.58756563601e-08	0.0	7.50384254929e-07	0.0
k__Bacteria,p__Tenericutes,c__Mollicutes,o__RF39,f__,g__,s__	4418496	3.28665982244e-05	7.16596058862e-05	0.00011296517419	3.04533915714e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__copri	4464348	1.61820569437e-08	0.0	8.23219901611e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	180606	0.0307736272543	0.0415781922597	0.0562113938904	0.035393007475
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	519680	1.000124365e-05	4.48625964688e-05	4.45601539669e-05	1.78696100582e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Caloramator,s__	815188	1.74995250629e-08	0.0	8.90242652753e-07	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Gemellales,f__Gemellaceae,g__,s__	234236	1.61266551371e-08	0.0	8.20401479335e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Paraprevotellaceae,g__Prevotella,s__	185021	1.49372388936e-05	5.55149794288e-05	5.14865969023e-05	1.84428821788e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	276110	0.0	2.19686274751e-06	0.0	2.83613761167e-07
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__,s__	4479612	2.07613300051e-06	3.5237199687e-05	1.99110090289e-05	8.88412875244e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Sporomusa,s__	194112	0.00429420761167	0.031700158538	0.0215033261227	0.00828674602611
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__wittichii	16138	1.66339879498e-08	0.0	8.46210711723e-07	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__,s__	1848900	1.92613228362e-05	5.82844276663e-05	6.62033988262e-05	2.75536941165e-05
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Sutterella,s__	2800178	1.17982669487e-07	1.06664973115e-05	2.8165920944e-06	1.90007510778e-06
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Actinomycetaceae,g__Actinomyces,s__	276643	3.18973686365e-05	7.85141210117e-05	9.52696980617e-05	3.44847942797e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	157921	2.9268221041e-08	0.0	1.06973305544e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	163494	0.000134353854472	0.000272979195176	0.000313156695043	0.000167144636874
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	4394313	1.49828685034e-08	0.0	7.05118695334e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	178148	6.11318015614e-05	0.000112999018062	0.000127466428371	6.87986754555e-05
k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__	3529330	1.58292495057e-08	0.0	8.05271744255e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__,s__	292021	1.66339879498e-08	0.0	8.46210711723e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4329132	3.03500274728e-05	0.000119254710673	0.000228547273789	4.87444229637e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__	4315958	1.61820569437e-08	0.0	8.23219901611e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Sinobacteraceae,g__,s__	554436	2.64617031513e-05	5.64938443392e-05	7.18404309328e-05	2.92586896397e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__,s__	4452700	1.66339879498e-08	0.0	8.46210711723e-07	0.0
k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Acidimicrobiales,f__C111,g__,s__	4446763	1.45798549444e-08	7.56256688294e-06	7.41712057661e-07	9.76323186406e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Thiotrichales,f__Piscirickettsiaceae,g__,s__	162491	0.000161478672357	0.00187319665874	0.000918575171466	0.000730974278021
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	811589	1.66339879498e-08	0.0	8.46210711723e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	177343	6.42167868385e-06	2.83059343051e-05	3.5798203982e-05	1.25688024522e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	4376649	1.34775979373e-05	6.07174819206e-05	4.16429518635e-05	2.37110943591e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Prevotellaceae,g__Prevotella,s__	1126322	2.86662844878e-08	2.84849565272e-05	1.45832238619e-06	5.21867354843e-06
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Achromobacter,s__	4481195	8.76930493031e-05	0.000230503808444	0.000192613576391	9.83065758823e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Coprococcus,s__	187386	1.58292495057e-08	0.0	8.05271744255e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	157453	0.000345040203824	0.000877004988835	0.000675587240489	0.000289327265061
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	985239	9.53094636284e-09	0.0	4.29399104852e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Oceanospirillaceae,g__Oleibacter,s__	334185	1.58292495057e-08	0.0	8.05271744255e-07	0.0
k__Bacteria,p__Synergistetes,c__Synergistia,o__Synergistales,f__Dethiosulfovibrionaceae,g__TG5,s__	188764	0.000102125127024	0.000305797910084	0.000224341353842	0.000190309216001
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__,s__	511462	2.46424417446e-08	0.0	9.54711398093e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Microbacteriaceae,g__,s__	958505	4.39659258203e-08	0.0	1.30392361269e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Veillonellaceae,g__Phascolarctobacterium,s__	133719	8.88320469089e-05	0.000437675017991	0.00036769549108	0.000194826860329
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__,s__	3774029	1.17147190796e-09	0.0	5.95955750351e-08	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	263388	1.58298982454e-08	0.0	8.05304747195e-07	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	195102	1.17147190796e-09	0.0	5.95955750351e-08	0.0
k__Bacteria,p__Verrucomicrobia,c__Pedosphaerae,o__Pedosphaerales,f__auto67_4W,g__,s__	181689	1.67319671836e-05	8.76129131262e-05	8.23061864823e-05	3.17069276365e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__firmus	354850	1.45639957844e-05	3.211991886e-05	4.1312661456e-05	1.48857867702e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Epulopiscium,s__	339087	4.18538081329e-06	3.82698145359e-05	2.09344585826e-05	1.1339641529e-05
k__Bacteria,p__Proteobacteria,c__Epsilonproteobacteria,o__Campylobacterales,f__Helicobacteraceae,g__,s__	4346205	1.58298982454e-08	0.0	8.05304747195e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__,s__	3890155	1.10293477328e-05	4.12380743996e-05	3.83013864241e-05	1.48924367659e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Dorea,s__	4348946	1.72640914132e-08	0.0	8.78265580457e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Cardiobacteriales,f__Cardiobacteriaceae,g__,s__	196307	0.000100099255129	0.000398385573557	0.000331550704718	0.000166441513362
k__Bacteria,p__GN02,c__,o__,f__,g__,s__	335546	1.17147190796e-09	0.0	5.95955750351e-08	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__	194670	1.89974907538e-05	6.38523432348e-05	6.7125200906e-05	2.02593556606e-05
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__,g__,s__	309884	3.59713704162e-08	0.0	1.10791634182e-06	0.0
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	69947	1.61563356836e-08	0.0	8.21911399655e-07	0.0
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	182036	0.00019879635369	0.000273288716825	0.00328964519408	0.000156825253625
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacteriales,f__Enterobacteriaceae,g__Plesiomonas,s__shigelloides	181480	1.17147190796e-09	0.0	5.95955750351e-08	0.0
k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Rhodocyclaceae,g__,s__	49088	6.46641851453e-06	8.28272783588e-05	3.91492522029e-05	2.73494070549e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__Ruminococcus,s__	183245	6.32163878429e-06	7.0585980567e-05	3.71372076645e-05	1.93805268736e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__,s__	688062	1.71903296626e-08	0.0	8.74513143957e-07	0.0
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__	195619	7.3994887299e-05	0.000166153705187	0.00017527768971	8.97412179621e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__,g__,s__	519398	1.58279521857e-08	0.0	8.05205746489e-07	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__	183576	5.48466612484e-06	3.49778484915e-05	3.16954863643e-05	1.42062828853e-05
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__,f__,g__,s__	764292	2.75187695875e-08	1.4513881429e-05	1.02618657701e-06	2.39137540135e-06
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Ruminococcus,s__gnavus	183169	3.68943856563e-05	9.55482944361e-05	0.00010298302633	3.6484968269e-05
k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__amylolyticus	107258	1.25455185558e-07	1.00273743877e-05	2.84400828321e-06	2.01436114016e-06
k__Bacteria,p__Cyanobacteria,c__Chloroplast,o__Streptophyta,f__,g__,s__	825362	1.73345982043e-08	0.0	8.81852429385e-07	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Yaniellaceae,g__Yaniella,s__	4481719	1.4127396966e-07	6.76066852471e-06	3.84451538172e-06	1.21291970074e-06
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Alteromonadales,f__Alteromonadaceae,g__,s__	290688	0.0	6.23597016802e-06	0.0	8.0506028694e-07
k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,s__	198511	0.000224628121199	0.000484628654002	0.000491425049316	0.000290505962516
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__,g__,s__	1811927	1.17147190796e-09	0.0	5.95955750351e-08	0.0
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__,s__	3275938	5.83322271057e-05	0.000213130205592	0.000140916976372	6.9416709318e-05
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Micrococcaceae,g__,s__	4363222	3.22987634654e-08	0.0	1.16412822491e-06	0.0
k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Actinomycetales,f__Dermatophilaceae,g__,s__	187265	1.10898139126e-06	4.82283739996e-05	1.14546942849e-05	1.21842000714e-05
k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Acetobacteraceae,g__,s__	4328241	1.23183004941e-05	0.000114371435493	6.99513400299e-05	2.71262621948e-05
k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Puniceicoccales,f__Puniceicoccaceae,g__MB11C04,s__	272154	1.58279521857e-08	0.0	8.05205746489e-07	0.0
k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__anginosus	4366523	7.63931862771e-06	3.37392775626e-05	3.34963601542e-05	1.20085175994e-05
k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__,s__	2550241	2.61024416739e-08	6.62301468374e-06	1.17824768853e-06	8.55027519061e-07
k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__,g__,s__	166869	3.72004330512e-05	7.23741180627e-05	0.000100713133098	4.25379874018e-05
